StudentID,Name,Gender,Age,ClassSection,SubjectStream,PreviousGrade,AttendanceRate,StudyHoursPerWeek,ExtracurricularActivities,ParentalSupport,InternetAccess,FamilyIncomeLevel,SleepHours,CommuteTimeMinutes,DisciplinaryActions,AssignmentsCompleted,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
151,Student_151,Female,16,D,Commerce,77.50492850345877,77.06886120434955,15.944873573407571,3,Low,Yes,Middle,7.54391509092277,48,2,16,70.53499134815459,14.904285610104996,77.7719402765365,True
152,Student_152,Female,16,D,Commerce,78.46448209496975,67.77287909117028,26.96882099436811,2,Low,Yes,Middle,6.203318592506617,23,0,6,62.55802217080118,28.545153355788415,69.37600877969042,False
153,Student_153,Male,16,C,Commerce,68.1997527842151,79.88830601848399,17.12531892977577,0,Medium,No,Low,,6,1,15,42.59600855801723,17.883580566163463,77.19766115418086,False
154,Student_154,Male,17,C,Commerce,77.32253697161003,74.41528165274002,18.3842054343121,3,Low,No,Low,6.8556243006039725,30,0,16,62.2263507004477,18.35493323018455,74.20309495417699,True
155,Student_155,Male,16,C,Commerce,77.93072473298682,98.13612128109096,9.439011408964518,0,High,Yes,High,8.118058438002697,38,1,10,63.54346619712777,8.077208196248403,98.33257585946258,True
156,Student_156,Female,16,A,Commerce,67.85648581973632,93.07853671474108,13.301831551763136,1,Medium,No,Low,6.635614830735279,18,0,12,53.90887743414696,13.978883598931334,90.81150619855438,False
157,Student_157,Female,15,B,Commerce,93.65774511144755,79.49479723857822,14.748821718056378,2,High,Yes,Middle,7.62015308307714,19,0,15,65.58380292246181,14.289753520459753,76.28611752094625,False
158,Student_158,Male,17,B,Commerce,79.73832920911788,100.0,15.093709419462597,1,Low,No,High,4.196774030692696,24,0,9,73.59906155536575,14.524369307068856,99.31996666871188,True
159,Student_159,Female,15,D,Science,63.08696502797351,,24.689862770022614,0,Low,Yes,Low,7.027606935129188,38,0,10,72.9738576203846,23.539255743044308,94.83783294027734,False
160,Student_160,Female,15,B,Science,81.5655360863383,82.40134893193103,20.346146364350748,1,High,No,Low,6.394830113928513,40,2,16,71.60810107574098,21.845881645944388,79.6864944651916,True
161,Student_161,Male,15,A,Commerce,65.25318329772679,65.00475428101142,10.331252258377807,1,High,No,Low,5.087314366763222,23,2,14,50.25199636144007,9.179645230433737,64.38017608266921,True
162,Student_162,Male,17,C,Science,82.87084603742451,100.0,18.47902867059203,0,High,Yes,Low,7.985818755377271,13,0,12,78.09460602144023,17.336560812188385,104.06496890302482,False
163,Student_163,Female,15,D,Arts,86.58595579007404,73.88342026589123,-3.0,0,Medium,Yes,Middle,,11,1,17,66.47178305657708,21.156237142351173,72.32539633324784,False
164,Student_164,Female,15,D,Science,66.7931768164829,71.83681002434487,23.8408942311276,2,Low,No,Low,8.484938388521329,34,0,10,55.20090786220998,23.62439852942296,71.85865898549613,False
165,Student_165,Female,15,B,Commerce,84.63376129244321,93.18056345607712,26.48324411941024,1,High,No,Middle,8.58062350821766,17,0,16,68.0643411634124,26.3071163337313,92.86343921315006,False
166,Student_166,Male,16,D,Commerce,79.12780926936499,100.0,-3.0,3,Low,Yes,Middle,8.068715551925205,31,0,13,60.35890436060288,12.458775075170296,99.43662511553158,True
167,Student_167,Male,15,C,Science,83.2206015999449,96.07418254808414,12.134854932737973,3,High,No,Middle,7.9696771744693296,48,0,19,70.32502245830888,14.105405850425877,101.07961704108617,False
168,Student_168,Male,17,D,Commerce,93.96792982653947,89.51127296041888,9.454532846512302,0,Low,Yes,High,,39,0,16,76.75560105517872,6.26276426361202,90.42853288752106,True
169,Student_169,Female,17,C,Arts,72.5461188399713,89.75803473332229,15.595880845358112,0,Medium,Yes,Middle,6.808073574892017,17,1,13,65.69159215395717,15.402719463181745,85.04748843411022,True
170,Student_170,Female,16,A,Arts,67.4626383564251,91.82732447024246,19.79815024667801,1,Low,No,Low,7.763004649968801,19,0,13,62.535361536963066,17.68275345441701,96.41258400996172,False
171,Student_171,Male,17,A,Commerce,66.10485570374476,91.07142871829411,22.924007099534613,0,High,Yes,High,7.797107171801301,50,0,10,58.811308492738455,22.343817092748623,91.89586910188656,True
172,Student_172,Female,17,C,Arts,66.84189715034562,87.249531391755,16.544293858144865,3,Low,Yes,Low,8.907559283904558,13,0,16,66.85826701028058,16.534189623973713,86.1288083007961,False
173,Student_173,Male,16,B,Arts,74.22898290585896,85.83360883161501,15.080914860470935,2,Medium,No,Middle,5.451403525550232,49,0,19,57.31939959485537,14.548633000859612,89.88193634853148,False
174,Student_174,Female,15,D,Science,78.41151974816644,84.49925497680383,17.910547953492443,2,Medium,Yes,Low,7.910907423111548,27,0,16,73.18182739780546,16.37263480748789,82.16318508742864,True
175,Student_175,Male,16,B,Arts,77.7669079933002,78.96828328906659,11.989142590219862,1,Low,Yes,High,5.402438494011079,58,0,13,58.45735687839033,10.375132633647668,84.1153835677084,True
176,Student_176,Female,15,D,Science,83.27183249036024,82.7545993850658,-3.0,2,High,Yes,High,6.68245061524141,40,0,7,67.47891348393887,30.629144413717015,83.03450731276848,True
177,Student_177,Female,15,A,Commerce,75.13001891877907,71.45634548643692,7.354033837291649,0,Medium,Yes,Low,,57,1,9,50.93861613377704,9.656248546447436,74.47302202745546,False
178,Student_178,Male,17,A,Science,,84.213282985642,18.108443473374347,0,Medium,No,Low,8.293856371073428,44,0,6,70.39423002139742,15.017728079974098,93.41578932040194,False
179,Student_179,Male,16,A,Commerce,,77.09127114279266,29.141637315377835,0,Low,Yes,Low,8.117430082600517,7,0,16,71.47195561983044,28.65020931627956,77.63154575922592,True
180,Student_180,Male,17,D,Commerce,100.0,76.17128546227383,17.040799067359988,0,Medium,No,High,7.180495881567458,38,0,17,79.61112802703985,18.138745273451462,75.88078976215331,False
181,Student_181,Male,17,A,Commerce,81.25667347765007,86.43915320922783,15.859765789991034,1,Medium,Yes,Middle,3.771943718168936,23,1,17,76.09177958777381,15.81086014938976,83.23806439544559,False
182,Student_182,Male,15,A,Commerce,66.42842443583717,96.1360182907568,14.855327463137437,2,High,No,Low,7.667250599488081,32,0,12,68.42000974634368,13.184797530279129,95.77430692044916,True
183,Student_183,Female,17,A,Commerce,64.29107501938887,92.3465328480185,15.917649909425553,3,High,Yes,Middle,6.59848528444182,27,2,15,55.8591734605377,15.200965803330186,89.2380175222165,False
184,Student_184,Male,16,A,Science,79.82472415243186,,,2,High,No,High,9.08770883742865,44,0,17,64.540448839003,25.69031620420697,71.87508988261075,True
185,Student_185,Male,17,B,Commerce,72.7653721467415,77.0829749074373,3.728828532022959,0,Low,Yes,Low,,53,0,8,55.182049912743025,3.2680403679524255,85.7670272988573,True
186,Student_186,Male,17,A,Arts,82.14000494092092,92.52616950390572,26.200602207777955,3,Medium,Yes,Low,5.592965639641513,49,1,10,82.71671063944153,26.128632306900116,92.88496336763028,True
187,Student_187,Male,15,A,Arts,79.73237624573545,,8.456257085299129,1,Low,Yes,High,7.873261358485878,11,0,10,56.920343593664576,8.427516338926665,75.47903830392121,False
188,Student_188,Male,16,B,Commerce,74.27171087343127,150.0,15.400086024593511,0,Medium,Yes,Low,7.902865909240607,45,0,9,70.98578806267071,14.613663610106068,82.5737805695553,True
189,Student_189,Female,17,B,Arts,66.53206281931595,89.40041679219641,14.42453347820803,0,Medium,No,Middle,7.793775369425388,16,0,16,68.7752632986655,15.64938701416458,88.164802594467,True
190,Student_190,Male,15,D,Science,59.851527753141355,77.25324436109092,20.53131961862432,3,Medium,No,High,7.599371612118398,18,0,16,69.1005324197774,19.81508222336267,80.3984499805158,True
191,Student_191,Male,17,C,Science,70.53485047932979,85.84300404916767,7.411253888697514,1,High,Yes,High,7.945231879702376,50,1,5,59.83961438006297,5.903051900349151,85.5723302554672,True
192,Student_192,Male,16,A,Commerce,,74.32779604065436,19.773035996491657,3,Low,No,Low,9.252228723360991,19,1,15,72.66503402038306,23.117495146626453,79.15446032089378,False
193,Student_193,Female,17,A,Commerce,77.14093744130204,80.18905884839029,29.145857739721116,1,Low,Yes,High,6.172929500160195,7,0,11,83.28709486061481,29.02916660556499,79.24076099623713,True
194,Student_194,Female,17,A,Commerce,62.542612212880115,87.55825547314029,8.820955972443137,0,Medium,Yes,Low,5.64128556511432,19,1,14,55.28830304280174,4.920774922144663,86.8035176420596,False
195,Student_195,Male,15,D,Arts,76.73180925851182,72.25605013174665,18.138237005662376,2,Low,No,Low,8.174072703258254,55,0,19,53.692605460952045,20.020354261668857,69.56569697457941,True
196,Student_196,Male,17,A,Arts,78.85317379728836,88.52379790368319,13.028106933220348,0,High,No,High,4.174956858053262,28,1,12,56.36928243599275,14.905400237041196,87.37365219689939,False
197,Student_197,Female,15,C,Science,66.16142563798867,84.84289760858655,19.555323237158213,2,Low,No,Low,7.981035790844306,56,0,5,67.0772749366006,20.24108653389376,79.6421869233222,False
198,Student_198,Female,16,B,Arts,76.53725105945527,89.41991963533718,17.114886664494513,2,Medium,Yes,Middle,7.715408452813071,50,0,14,56.2771024008469,18.06233947922552,83.03048908375757,False
199,Student_199,Female,17,D,Science,75.58208718446,86.7913130725173,13.151078545734142,1,High,Yes,Middle,3.481746214581664,12,0,11,64.03857937903553,16.39069201473635,88.66533313361414,False
200,Student_200,Male,16,B,Arts,63.57029702169377,95.91312343979077,19.92723370922644,3,High,No,Low,6.045495010584452,9,1,8,67.38706800038264,18.483031063273696,90.67680155002796,True
201,Student_201,Male,16,A,Science,78.57787360348283,86.00179602118325,27.826088658720455,1,Medium,Yes,Middle,9.363961788411975,55,1,10,71.85833432923494,28.025948739682676,87.21969251873232,True
202,Student_202,Female,17,A,Commerce,80.60784526368235,81.56475567099798,15.854577249636208,0,Low,No,Low,4.81423520392609,8,0,13,70.70965640026493,18.809131268212887,80.06326512146363,False
203,Student_203,Male,15,A,Arts,85.83051243175277,85.97838002425827,21.31854765288909,3,Medium,No,Middle,7.318887422424143,18,0,19,74.41736381643723,24.5909012743414,88.79696694074853,False
204,Student_204,Female,16,C,Science,85.53802052034902,89.3463842322911,9.240362252773018,2,Low,No,High,,20,1,9,79.73362576695351,8.691223783411413,84.17617097014953,False
205,Student_205,Female,16,C,Arts,61.22330632042909,85.39088056260563,11.261381739091949,2,Low,No,Low,5.936580543907351,24,1,12,52.29113720201243,14.27660801422565,87.18563300364973,True
206,Student_206,Female,17,D,Commerce,65.62174960084877,85.32473352963106,19.834437667282263,0,High,No,Low,9.874478230641008,28,2,9,57.974713992789695,21.038383719267692,86.31953339246824,False
207,Student_207,Male,17,B,Science,80.1503526720866,79.38406649754596,25.90469617121579,3,Medium,No,Low,7.1851665186792095,10,1,6,64.04904912528988,28.147517918018643,80.47161517339126,False
208,Student_208,Female,17,A,Arts,80.1378595091221,79.69679265959242,19.13368009271396,0,High,Yes,Low,7.775426032844384,59,1,8,73.20095034808853,20.28841144745064,83.06848926026643,True
209,Student_209,Female,17,A,Arts,80.15047686306048,73.77915782560245,15.121651816861077,0,Medium,Yes,Low,6.831303135360229,35,0,18,71.0859069671511,15.579821182651637,73.99001902686986,True
210,Student_210,Male,17,A,Commerce,100.0,98.99661394549553,16.995748432540125,1,Medium,No,Low,,10,0,6,86.03109844572698,20.309829121394504,91.65309729529788,True
211,Student_211,Female,17,A,Commerce,80.70890510693167,,9.497553596181696,0,High,No,High,5.222615189653508,39,0,11,72.46140034254762,8.704638649825082,76.39641838894089,True
212,Student_212,Male,15,C,Science,86.35565640180599,79.45675841763274,20.6270919581322,3,Medium,No,High,8.767645488463348,19,0,11,63.48300847987279,23.480516668663157,80.4157762553609,True
213,Student_213,Female,16,B,Arts,,79.25274187544642,22.293998373940457,0,Medium,Yes,Middle,7.229338222518602,33,0,18,81.34158777997042,25.38503177453233,78.51886662632259,True
214,Student_214,Male,15,B,Arts,81.51391251305797,92.15939501555552,14.287458003001518,3,Low,No,Low,5.844567466065273,7,0,19,81.16331740292563,16.332030484916643,89.6340762925189,False
215,Student_215,Female,15,D,Commerce,71.84730755359655,82.64040257366378,,2,Medium,No,Middle,6.96692229811471,15,0,7,68.33326695368336,14.072153640726489,81.55764460468393,False
216,Student_216,Female,17,C,Commerce,82.58969220493267,94.98193658138987,18.59526937791229,0,Medium,No,Middle,7.992396944925923,7,0,18,85.09017385947764,18.96192239988082,99.35611591133718,True
217,Student_217,Female,16,A,Science,67.27174785462428,79.61207500604905,14.379681583756426,3,High,Yes,High,7.681733271374969,32,3,17,49.62738189597262,12.467473160847112,76.85235147232736,False
218,Student_218,Female,15,B,Arts,72.63181393259991,87.23195329779041,16.603204312245065,2,High,No,Middle,5.8453161996762315,14,0,11,62.39722093237886,15.92433435733028,82.01071887562226,True
219,Student_219,Female,17,B,Arts,70.14636452170896,78.31722357392194,29.59833073499909,3,Medium,Yes,High,4.63704508159427,54,2,19,59.70854298559819,30.52939836465686,73.9124355130358,False
220,Student_220,Male,17,C,Science,75.81874139386322,100.0,15.51784579552402,2,Low,Yes,Middle,6.389430185167681,37,0,5,75.70255546045914,13.377777336874074,99.89411224843396,True
221,Student_221,Male,16,D,Science,98.14658566673508,75.4992126477639,14.849959087872666,1,Low,No,Low,8.66357295390506,52,0,5,67.8671336378573,14.40309209587556,80.51176423609488,True
222,Student_222,Female,15,D,Commerce,56.32734807408252,87.47856568181622,13.114749166189045,0,High,Yes,Middle,8.281565447660816,20,1,13,61.9539120455176,16.0319921285412,94.09311784805068,False
223,Student_223,Female,15,A,Commerce,81.86260190374513,90.07021504745678,21.46515182899962,0,Medium,Yes,High,7.615604897387744,14,0,10,81.15388076788815,21.233605719838796,92.02090957580542,False
224,Student_224,Female,15,D,Science,58.87284128810349,88.31039277961199,15.912654960691382,2,Medium,Yes,High,,37,1,17,63.63088832061961,17.463097463922658,85.36665493380998,True
225,Student_225,Male,17,B,Science,70.28068134210567,83.51769872897833,13.103761770071443,1,Low,No,High,6.224879856909074,40,0,18,64.66078429756037,13.95351545265427,80.89242346285326,True
226,Student_226,Male,16,D,Arts,85.88950596967366,,24.92782419363807,3,Low,Yes,Middle,6.77150739331846,7,0,16,66.69757142834935,24.466290038877723,86.5889463884297,True
227,Student_227,Female,16,A,Science,75.64280019095463,85.35049177583288,25.517618027081824,1,Low,No,Middle,8.172657496453182,9,1,9,63.02553995382869,25.285045038804377,89.34539806573639,True
228,Student_228,Male,15,B,Science,64.22255222070694,83.8239839869721,13.397458605567769,3,High,No,High,8.515285918353642,16,1,17,68.06048591198699,13.647756476730253,81.89799300361209,True
229,Student_229,Female,17,D,Arts,67.84696290740033,92.71103293435928,5.800760291836303,3,Medium,No,Low,6.607319852616598,48,0,10,67.96271191775986,2.724226559047157,96.9843844190811,True
230,Student_230,Female,15,D,Science,,100.0,23.04508213902153,0,High,Yes,Low,10.80434696429139,17,0,10,75.25337829652364,24.46554434033479,99.31131948098884,False
231,Student_231,Female,16,C,Commerce,67.69633368282864,150.0,,2,Medium,No,Middle,7.138605663665584,28,0,5,57.872218719005225,12.71465093285878,82.68291764824146,False
232,Student_232,Male,17,A,Commerce,77.16458589581976,74.04157616336738,21.74375359497661,0,High,Yes,Middle,6.479566825097647,48,0,9,51.97576534069146,23.216629339879947,77.4779771230454,False
233,Student_233,Female,15,D,Arts,75.45571839903813,84.29374361318996,5.179377093728988,0,Medium,Yes,High,9.213504157914326,36,0,13,57.091316980773,5.761678014056923,79.8484400662692,False
234,Student_234,Female,15,C,Science,68.48399652394183,100.0,22.355584029795857,0,Low,Yes,Middle,3.9425552053565873,20,0,8,81.13733913433828,22.11174460358325,101.35431629960044,False
235,Student_235,Female,17,B,Commerce,96.43944089325323,78.57060345624215,9.732968424315311,3,Low,Yes,Middle,7.720050541848034,36,0,7,65.4145339568463,10.029291366390536,82.85653108828582,True
236,Student_236,Male,16,C,Commerce,81.33919022318011,150.0,,0,Low,No,High,6.890802411050054,49,0,5,75.61201122547266,21.68595112039177,96.43093938247056,True
237,Student_237,Male,17,C,Commerce,54.74857413342393,98.42160651261152,17.085638407018603,3,High,No,High,9.17227647980704,41,1,18,66.86628252766793,19.299923556613308,95.25186220587985,False
238,Student_238,Male,15,D,Commerce,76.86454314769428,80.57129406633604,11.27636348362013,2,Low,Yes,Middle,7.907385037975288,40,0,19,56.70193514845707,11.370345222788115,82.05565037232633,True
239,Student_239,Female,15,D,Science,68.38213535231613,89.5518646334822,14.557782122439315,3,Medium,No,Low,7.208653254762488,25,0,6,65.16880157676762,14.990030383902448,89.95219447061415,False
240,Student_240,Male,15,D,Science,83.52433334796224,98.0271729850283,21.117910741740204,3,High,No,Middle,,51,0,7,81.49035171165691,19.225076067650043,97.04526089120516,False
241,Student_241,Female,15,C,Science,67.07479261567299,81.9669780721001,17.635366718691404,1,Medium,No,Low,5.4166265318188715,16,0,8,61.73580866560193,17.564801546243682,81.96033994222084,True
242,Student_242,Male,16,B,Science,73.85263558533102,83.37135711918111,20.506477882834904,0,High,Yes,Low,8.450229751718288,55,0,11,84.68364036682081,22.68794303552964,78.36047510191356,True
243,Student_243,Female,16,A,Commerce,80.04987278980457,80.34655268841085,28.85864350709291,0,Medium,No,Low,4.983121364479793,25,0,10,59.05473572013586,29.501875016111136,81.55997865696247,False
